open,high,low,close,volume
3973.085,3974.91,3965.835,3974.585,14823.0
3974.54,3976.855,3971.35,3974.85,9729.0
3974.845,3976.065,3967.735,3971.14,7491.0
3971.13,3973.395,3968.165,3971.665,7314.0
3971.66,3976.01,3968.38,3972.45,10533.0
3972.725,3973.535,3962.64,3968.495,9271.0
3968.54,3968.695,3952.855,3958.86,8586.0
3958.89,3966.44,3957.545,3965.135,8691.0
3965.15,3967.005,3962.335,3964.905,7243.0
3964.885,3976.41,3964.395,3972.04,9790.0
3972.025,3988.58,3970.28,3988.325,9740.0
3988.305,3989.015,3985.62,3986.59,9075.0
3986.575,3990.785,3985.38,3990.7,6711.0
3990.695,3995.005,3990.085,3991.98,11051.0
3992.005,4001.83,3990.41,4000.66,9029.0
4000.655,4001.315,3990.625,3996.5,8804.0
3996.435,4003.795,3994.525,4002.86,8754.0
4002.865,4006.735,3995.35,3995.87,10159.0
3995.64,3997.755,3991.335,3992.825,7409.0
3992.71,3999.215,3990.85,3998.95,4420.0
3998.9,4000.32,3996.97,3998.26,3137.0
3998.275,3999.94,3993.36,3993.925,4313.0
3993.955,3999.675,3993.375,3998.475,6502.0
3998.375,3999.91,3994.26,3997.18,5494.0
3997.19,3998.825,3991.25,3992.37,9587.0
3992.32,3995.475,3983.44,3987.135,8652.0
3987.21,3991.62,3985.185,3988.64,8245.0
3988.695,3993.635,3986.5,3991.73,8188.0
3991.84,3992.04,3984.615,3986.125,10141.0
3986.16,3989.625,3980.12,3985.805,9506.0
3985.765,3988.97,3979.5,3987.42,10997.0
3987.365,3994.795,3986.26,3992.58,11252.0
3992.565,3998.145,3988.58,3993.42,19106.0
3993.5,3993.54,3975.63,3981.02,24767.0
3981.03,3982.755,3970.855,3980.81,22347.0
3980.765,3987.175,3976.975,3983.43,16745.0
3983.425,3988.615,3980.245,3982.455,13309.0
3982.47,3994.315,3980.65,3990.285,17350.0
3990.275,4012.09,3988.135,4009.355,34661.0
4009.2,4020.305,4003.27,4016.575,25748.0
4016.56,4023.0,4005.19,4007.46,29971.0
4007.59,4007.835,3994.69,3997.805,26094.0
3997.695,3998.725,3981.725,3990.06,25787.0
3989.965,3992.31,3977.35,3987.87,18791.0
3987.79,3995.03,3985.47,3986.37,16019.0
3986.345,3988.045,3979.87,3983.545,17158.0
3983.595,3983.955,3975.235,3982.1,15893.0
3982.165,3986.855,3981.18,3984.545,14217.0
3984.65,3992.325,3978.38,3989.09,14196.0
3989.145,3991.255,3983.615,3990.185,10928.0
3990.24,3996.915,3984.41,3995.705,11296.0
3995.755,4009.215,3995.47,4004.01,15460.0
4004.0,4004.935,3992.92,3995.315,12624.0
3995.305,4004.1,3994.395,3999.195,11324.0
3999.125,4005.06,3995.835,4004.975,10379.0
4004.97,4008.525,4002.18,4005.33,12210.0
4005.345,4017.78,4005.225,4017.615,16606.0
4017.64,4021.51,4010.07,4011.365,17996.0
4011.435,4016.04,4006.015,4006.03,5202.0
4006.025,4013.245,4006.025,4012.43,3280.0
4012.48,4013.505,4007.855,4013.025,2793.0
4012.975,4020.335,4008.39,4016.68,8043.0
4017.625,4028.61,3998.15,4022.44,4683.0
4022.475,4045.68,4019.91,4040.665,7571.0
4040.69,4041.18,4033.12,4036.74,4921.0
4036.725,4043.185,4032.755,4042.47,4614.0
4042.485,4060.545,4040.5,4048.495,12144.0
4048.51,4054.655,4046.115,4048.98,8728.0
4049.1,4049.705,4036.26,4038.805,7164.0
4038.78,4045.3,4032.235,4035.19,9834.0
4035.205,4036.46,4025.05,4032.02,9952.0
4032.04,4041.895,4024.39,4040.765,10686.0
4040.78,4057.63,4037.855,4057.26,15543.0
4057.215,4060.02,4042.52,4043.97,11955.0
4044.145,4053.78,4035.99,4044.155,15108.0
4044.155,4046.93,4037.73,4042.33,11251.0
4042.295,4053.025,4041.465,4050.08,8073.0
4050.115,4055.17,4045.825,4053.265,6624.0
4053.25,4056.065,4042.75,4049.745,8242.0
4049.73,4051.2,4046.05,4046.385,6803.0
4046.38,4051.39,4043.35,4047.595,11284.0
4047.615,4049.065,4041.58,4048.34,8029.0
4048.365,4050.295,4046.565,4050.135,5989.0
4050.13,4052.9,4046.575,4051.915,5417.0
4051.89,4055.805,4049.865,4055.085,8244.0
4055.09,4056.62,4048.465,4052.0,6606.0
4051.98,4054.835,4051.09,4052.99,4396.0
4052.995,4057.45,4052.985,4056.79,3920.0
4056.725,4059.485,4055.84,4057.62,4716.0
4057.6,4057.615,4055.58,4056.255,3845.0
4056.225,4066.19,4054.81,4063.125,8377.0
4063.115,4074.11,4062.335,4071.43,9282.0
4071.275,4078.235,4068.695,4075.875,12382.0
4075.865,4076.7,4061.675,4063.765,10048.0
4063.745,4067.27,4059.47,4065.665,11895.0
4065.65,4071.745,4064.345,4068.865,12747.0
4068.85,4073.865,4067.11,4069.89,8798.0
4069.92,4070.81,4067.09,4069.41,9816.0
4069.45,4073.27,4066.685,4071.99,9821.0
4072.035,4076.3,4068.155,4074.68,9720.0
4074.685,4075.82,4068.42,4075.415,8617.0
4075.45,4077.63,4069.265,4071.225,6888.0
4071.21,4076.425,4069.955,4075.57,8605.0
4075.61,4076.185,4070.43,4073.655,6016.0
4073.51,4074.325,4068.925,4074.255,5556.0
4074.245,4079.25,4073.31,4077.87,7417.0
4077.895,4079.92,4075.025,4076.115,4157.0
4076.125,4076.645,4071.095,4071.55,3633.0
4071.35,4074.52,4070.215,4073.42,5422.0
4073.41,4079.92,4073.12,4077.42,6774.0
4077.41,4077.69,4071.185,4071.43,5280.0
4071.52,4076.475,4071.445,4076.425,5108.0
4076.475,4080.145,4073.67,4078.005,4587.0
4077.995,4085.445,4077.965,4081.0,5651.0
4080.98,4084.745,4077.31,4082.19,7995.0
4082.225,4084.83,4080.085,4081.45,4326.0
4081.545,4081.545,4076.425,4077.195,5893.0
4077.14,4078.08,4073.715,4074.03,7822.0
4074.135,4077.055,4073.315,4074.76,6124.0
4074.79,4084.475,4073.74,4083.745,6567.0
4083.78,4086.215,4077.11,4078.13,7216.0
4078.14,4081.02,4075.44,4079.76,5568.0
4079.795,4088.195,4078.485,4087.775,7507.0
4087.77,4093.23,4084.025,4091.485,8600.0
4091.52,4093.55,4081.885,4086.62,14426.0
4086.645,4095.675,4086.465,4094.25,14511.0
4094.21,4096.745,4091.14,4092.495,12695.0
4092.5,4097.155,4090.795,4094.805,14257.0
4094.875,4099.635,4094.875,4096.98,11770.0
4097.02,4104.02,4097.02,4097.4,9653.0
4097.305,4099.675,4091.695,4097.035,12118.0
4097.06,4100.4,4093.005,4093.255,7556.0
4093.245,4100.15,4092.605,4100.025,8416.0
4100.04,4107.585,4097.615,4105.045,8851.0
4105.06,4116.735,4105.05,4115.94,9370.0
4115.955,4117.42,4109.14,4109.835,10137.0
4109.815,4112.45,4105.455,4105.985,8343.0
4105.945,4112.81,4103.78,4105.715,9688.0
4105.8,4108.075,4101.8,4106.83,10127.0
4106.795,4115.61,4104.135,4112.87,10412.0
4113.03,4113.865,4107.15,4107.155,6725.0
4107.28,4108.35,4100.065,4103.64,7944.0
4103.585,4104.435,4099.285,4101.915,6713.0
4101.935,4107.53,4101.935,4104.685,8239.0
4104.615,4107.305,4101.315,4101.77,7858.0
4101.855,4104.8,4100.11,4101.945,5836.0
4101.94,4103.12,4090.935,4098.19,11255.0
4098.165,4106.655,4097.83,4104.82,4834.0
4104.88,4106.83,4102.1,4104.99,3974.0
4104.985,4111.05,4103.84,4108.66,6202.0
4108.695,4110.37,4106.065,4108.975,1209.0
4108.95,4111.165,4108.01,4110.665,798.0
4110.655,4110.705,4107.535,4110.075,1084.0
4110.02,4112.615,4109.84,4110.335,1723.0
4112.47,4113.815,4110.905,4113.12,903.0
4113.09,4114.15,4108.825,4108.99,1702.0
4109.055,4110.035,4106.68,4108.285,1602.0
4108.275,4115.875,4108.265,4115.055,1582.0
4115.015,4117.115,4113.015,4114.845,3205.0
4114.87,4116.915,4112.99,4115.185,2292.0
4115.19,4131.725,4115.06,4128.52,7314.0
4128.535,4132.025,4125.54,4127.8,6793.0
4127.835,4129.475,4119.88,4123.305,9773.0
4123.285,4126.555,4119.42,4126.32,6837.0
4126.36,4129.465,4124.745,4128.305,5905.0
4128.36,4130.375,4124.55,4124.62,5382.0
4124.54,4141.035,4123.335,4140.635,12618.0
4140.64,4150.065,4139.45,4147.075,12949.0
4147.1,4149.475,4135.3,4139.685,12937.0
4139.705,4140.14,4132.195,4137.05,9184.0
4137.1,4143.74,4136.8,4141.385,8730.0
4141.35,4143.665,4138.09,4142.42,6227.0
4142.435,4149.985,4141.88,4147.585,8662.0
4147.56,4148.84,4142.76,4146.01,6026.0
4146.005,4155.54,4145.21,4154.885,7413.0
4154.9,4159.7,4154.9,4159.53,9555.0
4159.51,4162.855,4158.35,4162.27,11306.0
4162.285,4166.53,4160.515,4163.18,9039.0
4163.18,4169.42,4160.195,4167.545,5612.0
4167.56,4167.625,4157.66,4163.95,6450.0
4163.925,4164.515,4155.99,4162.82,4983.0
4162.72,4170.03,4162.25,4168.16,4441.0
4168.08,4177.39,4165.535,4176.795,8075.0
4176.92,4179.935,4174.375,4179.37,12595.0
4179.195,4179.695,4119.35,4119.72,30506.0
4119.695,4137.665,4110.63,4121.36,29952.0
4121.345,4134.27,4106.44,4111.29,26955.0
4111.31,4118.675,4090.58,4114.265,27660.0
4114.27,4115.29,4098.325,4098.385,20589.0
4098.355,4113.09,4090.145,4112.375,18122.0
4112.38,4113.45,4102.73,4112.495,13042.0
4112.47,4128.135,4110.575,4123.96,11897.0
4124.0,4127.04,4116.885,4120.055,13242.0
4120.05,4127.07,4119.275,4126.575,8612.0
4126.57,4141.035,4124.72,4140.88,9809.0
4140.855,4144.69,4138.13,4144.31,9218.0
4144.315,4145.07,4130.22,4132.685,10747.0
4132.77,4144.03,4132.355,4143.95,8015.0
4143.9,4144.275,4134.075,4140.77,6953.0
4140.765,4142.115,4138.1,4139.835,7881.0
4139.815,4144.21,4135.395,4136.97,6844.0
4137.005,4137.335,4121.67,4127.4,11938.0
4127.34,4130.215,4124.72,4129.275,7861.0
4129.285,4139.795,4127.19,4139.675,7049.0
4139.685,4144.615,4136.61,4139.795,7913.0
4139.885,4139.95,4128.615,4131.5,10306.0
4131.55,4134.46,4129.275,4130.045,6245.0
4130.11,4138.065,4128.38,4132.33,6515.0
4132.28,4132.715,4126.435,4130.745,4653.0
4130.57,4131.165,4125.925,4130.415,6234.0
4130.505,4134.605,4126.42,4130.235,7676.0
4130.155,4133.845,4116.645,4118.73,12665.0
4118.795,4120.07,4106.755,4109.785,12708.0
4109.82,4113.905,4103.28,4106.47,13239.0
4106.465,4113.525,4097.74,4113.235,14730.0
4113.105,4120.21,4105.155,4110.53,11906.0
4110.555,4129.03,4106.53,4126.98,18249.0
4126.885,4129.46,4114.08,4124.105,19533.0
4123.855,4137.61,4121.26,4134.395,16002.0
4134.335,4136.415,4126.655,4133.23,14940.0
4133.235,4137.845,4127.98,4130.61,12124.0
4130.72,4135.025,4126.345,4129.46,14323.0
4129.47,4141.16,4126.42,4141.05,14816.0
4141.02,4141.2,4135.66,4138.03,15005.0
4138.1,4142.71,4136.825,4139.215,15699.0
4139.17,4140.54,4131.855,4138.075,15770.0
4138.095,4141.835,4128.925,4130.99,9427.0
4130.965,4138.35,4127.765,4133.67,10377.0
4133.685,4143.965,4128.665,4142.8,9790.0
4142.805,4155.495,4139.775,4140.39,11408.0
4140.36,4150.13,4137.33,4145.48,8034.0
4145.53,4152.955,4141.72,4146.965,12302.0
4147.0,4152.62,4146.26,4149.495,7751.0
4149.385,4149.825,4143.29,4148.15,8377.0
4148.145,4152.73,4147.13,4148.225,5611.0
4148.3,4149.365,4143.275,4145.9,7120.0
4145.79,4149.495,4145.555,4148.72,6465.0
4148.735,4150.58,4148.125,4148.285,10535.0
4148.245,4150.57,4146.435,4149.01,8974.0
4149.03,4150.585,4147.355,4149.88,4355.0
4149.855,4150.445,4134.695,4139.5,13181.0
4139.635,4144.815,4135.675,4141.92,11581.0
4141.94,4145.195,4139.465,4144.015,3003.0
4144.0,4146.15,4143.16,4144.065,1367.0
4144.055,4144.195,4142.045,4142.3,2103.0
4142.28,4145.685,4141.965,4142.625,997.0
4140.755,4160.88,4140.735,4160.815,2287.0
4160.795,4163.595,4150.97,4152.51,5657.0
4152.485,4160.71,4150.01,4157.5,2482.0
4157.55,4161.89,4157.17,4158.33,1431.0
4158.47,4161.905,4157.15,4160.35,2364.0
4160.34,4164.135,4159.135,4163.58,3689.0
4163.635,4166.205,4162.125,4165.42,3461.0
4165.425,4167.375,4160.2,4161.56,2681.0
4161.505,4169.82,4158.195,4168.71,4902.0
4168.705,4169.545,4153.8,4156.14,4935.0
4156.145,4169.01,4155.115,4167.32,4854.0
4167.305,4168.105,4159.23,4162.53,5976.0
4162.505,4185.27,4162.075,4179.05,12110.0
4178.9,4186.9,4173.875,4185.49,9154.0
4185.51,4186.66,4175.925,4177.93,6787.0
4177.935,4183.12,4176.135,4181.855,5360.0
4181.86,4184.865,4177.83,4179.82,5416.0
4179.895,4184.05,4178.74,4179.255,3563.0
4179.085,4180.27,4167.02,4171.65,8795.0
4171.645,4177.42,4168.03,4176.705,6121.0
4176.715,4185.005,4176.36,4183.835,6948.0
4183.84,4186.0,4179.615,4183.72,6345.0
4183.725,4185.585,4180.175,4184.935,4809.0
4184.93,4190.95,4184.675,4187.19,4391.0
4187.205,4187.615,4182.695,4185.155,3714.0
4185.135,4185.55,4173.19,4176.245,4739.0
4176.25,4180.6,4174.32,4179.415,3749.0
4179.425,4180.135,4177.95,4179.805,3013.0
4179.76,4190.985,4176.795,4189.88,5454.0
4189.91,4193.185,4186.02,4192.78,5534.0
4192.77,4193.645,4184.375,4188.615,6688.0
4188.515,4191.89,4184.515,4185.805,7035.0
4185.75,4193.55,4184.26,4192.08,5331.0
4192.095,4192.69,4187.435,4190.225,4462.0
4190.39,4194.68,4187.585,4194.06,4913.0
4194.095,4200.46,4193.525,4199.41,6142.0
4199.39,4200.695,4194.45,4199.655,5606.0
4199.655,4200.775,4197.89,4199.695,5479.0
4199.705,4208.115,4198.925,4204.96,5533.0
4204.925,4209.905,4204.435,4207.96,3518.0
4208.015,4216.475,4207.35,4213.115,6879.0
4213.065,4218.405,4208.39,4210.735,6347.0
4210.77,4217.095,4210.405,4215.565,4493.0
4215.515,4217.12,4207.615,4208.075,6080.0
4208.1,4212.355,4202.575,4202.745,5410.0
4203.165,4203.945,4164.24,4190.29,16645.0
4190.3,4196.845,4188.77,4193.155,7528.0
4193.15,4195.76,4189.87,4192.48,5961.0
4192.355,4200.83,4191.29,4199.08,5866.0
4199.095,4206.23,4195.76,4201.53,5635.0
4201.335,4202.565,4190.31,4192.12,5093.0
4192.175,4203.47,4191.425,4202.96,4167.0
4202.915,4203.725,4197.455,4202.51,5911.0
4202.57,4203.43,4200.14,4202.095,4466.0
4202.175,4204.255,4197.375,4198.045,7571.0
4197.98,4200.68,4193.485,4198.74,7688.0
4198.745,4202.87,4192.785,4192.975,7986.0
4193.055,4193.975,4180.015,4181.49,15176.0
4181.485,4189.795,4176.295,4185.425,11919.0
4185.265,4192.625,4181.355,4190.835,10474.0
4190.865,4197.53,4183.05,4195.475,10942.0
4195.555,4197.915,4189.025,4194.335,12008.0
4194.345,4198.99,4183.43,4194.93,18445.0
4194.915,4197.42,4187.02,4192.145,18026.0
4192.135,4212.615,4191.73,4208.4,18099.0
4208.39,4211.72,4204.345,4205.94,15087.0
4205.98,4207.225,4194.41,4198.535,11281.0
4198.53,4203.8,4191.73,4200.245,12945.0
4200.225,4202.085,4193.32,4198.662,13071.0
4198.68,4203.19,4196.755,4201.48,14234.0
4201.47,4201.86,4184.895,4194.865,15426.0
4194.925,4198.655,4179.47,4190.635,15622.0
4190.67,4196.055,4186.4,4191.115,10570.0
4191.045,4199.615,4191.045,4197.245,8617.0
4197.23,4198.605,4190.21,4196.66,7546.0
4196.625,4200.075,4192.885,4199.155,7999.0
4199.18,4199.86,4183.155,4185.67,10976.0
4185.65,4193.44,4182.71,4188.695,13476.0
4188.835,4193.285,4186.25,4193.055,6908.0
4193.065,4198.005,4192.35,4197.88,8498.0
4197.9,4204.625,4196.355,4200.165,14002.0
4200.155,4200.725,4195.105,4198.53,9637.0
4198.54,4200.395,4196.755,4199.145,7545.0
4199.365,4201.525,4196.16,4200.84,9423.0
4200.835,4206.37,4200.56,4205.85,7841.0
4205.845,4211.945,4205.335,4211.1,7975.0
4211.07,4212.665,4205.665,4206.21,8532.0
4206.235,4213.54,4206.01,4210.35,10104.0
4210.36,4212.77,4208.525,4209.14,2854.0
4209.125,4210.06,4206.075,4207.745,2633.0
4207.74,4211.45,4207.31,4210.88,1251.0
4210.895,4211.005,4207.07,4207.77,949.0
4212.565,4212.82,4203.885,4205.61,2067.0
4205.59,4212.825,4199.965,4211.4,4218.0
4211.435,4215.835,4210.05,4215.545,2275.0
4215.565,4216.06,4212.41,4213.05,1428.0
4213.07,4215.99,4208.875,4210.85,2980.0
4210.805,4213.045,4208.98,4212.24,2955.0
4212.195,4213.085,4206.35,4208.37,1672.0
4208.32,4211.705,4207.08,4209.45,3750.0
4209.455,4215.795,4204.84,4215.12,5622.0
4215.165,4225.19,4214.885,4223.16,6098.0
4223.14,4227.4,4220.845,4223.19,8338.0
4223.295,4223.54,4210.37,4210.55,9477.0
4210.535,4223.05,4210.5,4220.775,10410.0
4220.845,4228.295,4218.54,4224.92,9371.0
4224.94,4233.21,4224.065,4231.185,6653.0
4231.17,4231.7,4222.695,4230.3,5995.0
4230.36,4234.76,4229.79,4234.695,5036.0
4234.675,4234.73,4231.515,4231.835,4575.0
4231.82,4236.41,4226.17,4236.09,9673.0
4236.07,4239.735,4234.19,4239.73,7302.0
4239.725,4242.38,4235.585,4238.7,5884.0
4238.575,4241.415,4234.16,4235.365,8933.0
4235.355,4236.6,4229.07,4233.49,7507.0
4233.485,4235.68,4231.89,4233.86,4953.0
4233.855,4236.065,4230.38,4235.1,2881.0
4235.045,4239.275,4234.355,4238.22,1959.0
4238.195,4239.64,4232.935,4234.475,4856.0
4234.435,4235.03,4228.2,4233.53,5799.0
4233.515,4234.925,4224.695,4227.02,6726.0
4227.095,4230.96,4221.58,4223.955,5847.0
4223.9,4224.05,4204.58,4211.61,19101.0
4211.56,4211.585,4203.55,4204.895,12778.0
4204.905,4222.965,4203.61,4222.11,9904.0
4222.095,4227.48,4221.955,4224.735,6680.0
4224.685,4226.33,4218.53,4218.66,6336.0
4218.675,4222.945,4215.83,4222.945,5330.0
4222.94,4232.005,4222.31,4231.84,5525.0
4231.865,4234.315,4229.235,4233.735,5302.0
4233.725,4233.745,4226.82,4230.455,3036.0
4230.46,4231.875,4226.18,4230.78,4504.0
4230.835,4236.21,4230.335,4232.085,4977.0
4232.075,4235.75,4230.855,4231.43,4810.0
4231.455,4233.06,4228.535,4232.255,4760.0
4232.2,4234.475,4229.385,4233.11,3434.0
4233.125,4235.13,4229.195,4230.15,3089.0
4230.075,4231.71,4222.865,4223.22,4037.0
4223.17,4228.035,4221.98,4227.385,4293.0
4227.37,4242.055,4227.335,4239.54,5035.0
4239.525,4243.355,4235.16,4239.03,4185.0
4239.085,4242.355,4236.42,4237.745,2585.0
4237.79,4240.275,4234.155,4239.33,2107.0
4239.295,4246.23,4238.18,4242.71,2973.0
4242.72,4245.18,4239.555,4243.345,4900.0
4243.375,4246.69,4242.22,4244.585,6185.0
4244.59,4247.655,4242.435,4246.68,6251.0
4246.705,4247.7,4240.08,4240.605,7076.0
4240.625,4245.22,4240.03,4245.11,8197.0
4245.14,4245.46,4236.63,4239.17,9427.0
4239.245,4251.345,4227.675,4237.18,13357.0
4237.14,4240.57,4233.16,4236.235,12154.0
4236.25,4247.29,4235.04,4245.85,13066.0
4245.875,4254.965,4244.425,4251.66,12606.0
4251.655,4258.775,4245.27,4255.73,18734.0
4255.725,4256.94,4243.475,4245.975,13936.0
4245.95,4266.015,4245.6,4265.53,17955.0
4265.555,4265.585,4255.59,4263.18,17029.0
4263.185,4267.575,4258.655,4259.7,15507.0
4259.605,4265.045,4254.225,4263.335,15151.0
4263.375,4271.805,4260.76,4269.59,17540.0
4269.595,4273.22,4269.24,4271.95,13588.0
4271.93,4273.395,4267.3,4270.675,13999.0
4270.7,4276.09,4268.88,4273.69,13452.0
4273.71,4280.385,4269.47,4278.71,10522.0
4278.715,4292.195,4277.845,4289.59,13805.0
4289.545,4291.795,4261.5,4271.575,30513.0
4271.44,4284.815,4268.495,4282.81,17633.0
4282.825,4291.46,4279.845,4289.26,15018.0
4289.305,4295.15,4287.235,4289.645,12044.0
4290.29,4298.72,4288.95,4291.19,10161.0
4291.155,4295.62,4287.48,4293.84,7442.0
4293.885,4294.85,4284.295,4284.885,8617.0
4284.76,4291.71,4273.3,4285.625,15606.0
4285.405,4293.41,4282.935,4292.785,13974.0
4292.8,4293.815,4287.395,4290.845,12088.0
4290.835,4296.11,4288.055,4293.185,12684.0
4293.215,4296.925,4287.635,4295.2,11584.0
4295.085,4297.02,4290.905,4296.465,12409.0
4296.47,4312.875,4294.36,4307.495,20070.0
4307.535,4320.505,4307.535,4316.665,7439.0
4316.775,4317.81,4313.445,4315.845,2401.0
4315.695,4318.845,4311.845,4318.265,1816.0
4318.195,4330.9,4317.99,4326.065,4752.0
4338.03,4360.7,4333.165,4350.35,7701.0
4350.435,4380.99,4349.685,4367.765,11285.0
4367.83,4367.83,4342.83,4360.645,9649.0
4360.64,4364.86,4343.825,4346.955,9330.0
4346.965,4363.675,4341.48,4355.7,9193.0
4355.69,4363.86,4353.555,4363.845,4492.0
4363.82,4370.075,4349.935,4368.765,8754.0
4368.76,4379.51,4360.29,4365.815,14495.0
4365.805,4367.06,4355.24,4356.965,13061.0
4356.97,4363.98,4356.195,4357.935,10689.0
4357.845,4368.335,4353.685,4367.035,7747.0
4367.05,4371.76,4356.205,4358.145,9132.0
4358.17,4362.345,4343.895,4347.43,21254.0
4347.42,4348.335,4324.025,4334.14,20988.0
4334.105,4337.78,4278.68,4290.875,26699.0
4290.895,4314.395,4279.62,4314.345,27490.0
4314.175,4336.1,4312.295,4327.735,22081.0
4327.7,4333.77,4323.005,4332.83,16392.0
4332.735,4344.975,4331.72,4339.64,9767.0
4339.48,4348.515,4336.32,4342.81,10526.0
4342.81,4360.105,4339.055,4358.77,11639.0
4358.75,4361.15,4354.94,4356.71,13088.0
4356.78,4360.66,4354.2,4356.77,6844.0
4356.785,4367.01,4355.155,4366.995,6313.0
4366.995,4376.575,4366.785,4370.9,6936.0
4370.92,4371.09,4354.815,4358.57,8815.0
4358.475,4365.395,4358.015,4360.75,4473.0
4360.86,4377.535,4359.99,4376.62,8548.0
4376.585,4378.765,4365.8,4367.97,9449.0
4367.905,4368.52,4357.875,4359.745,7051.0
4359.96,4363.4,4342.18,4359.765,13592.0
4359.875,4369.74,4356.89,4366.17,7803.0
4366.235,4369.81,4354.49,4359.08,6899.0
4359.105,4364.57,4356.22,4361.65,8473.0
4361.7,4365.19,4346.81,4363.975,11508.0
4364.045,4367.615,4356.54,4360.365,6977.0
4360.195,4362.065,4351.775,4355.505,11130.0
4355.475,4357.315,4306.255,4338.33,21201.0
4338.32,4349.96,4330.68,4345.69,18309.0
4345.705,4349.31,4330.005,4342.685,14993.0
4342.525,4347.66,4321.16,4334.095,16507.0
4334.215,4349.975,4334.135,4341.605,12415.0
4341.6,4346.86,4332.99,4346.25,12034.0
4346.28,4349.855,4340.17,4347.53,10550.0
4347.555,4348.47,4341.03,4341.955,10756.0
4341.95,4342.785,4332.46,4335.475,7997.0
4335.495,4345.22,4333.81,4338.34,8129.0
4338.315,4342.02,4335.455,4340.42,4452.0
4340.4,4342.285,4338.06,4338.125,4244.0
4338.065,4341.695,4336.17,4341.28,5651.0
4341.41,4341.705,4319.505,4331.48,14957.0
4331.55,4337.57,4326.97,4327.905,9367.0
4327.885,4335.96,4316.58,4319.81,15711.0
4319.82,4332.65,4318.885,4321.655,14841.0
4321.665,4322.84,4303.52,4307.735,20158.0
4307.705,4314.45,4286.745,4287.19,20306.0
4287.48,4316.84,4283.665,4315.385,23829.0
4315.37,4315.84,4292.05,4293.44,21619.0
4293.42,4315.645,4291.375,4314.53,15155.0
4314.47,4320.25,4311.055,4314.73,12604.0
4314.8,4316.41,4301.395,4313.61,19231.0
4313.675,4317.79,4304.12,4316.23,14177.0
4316.15,4317.235,4258.335,4286.34,42941.0
4286.535,4293.715,4271.94,4274.08,34875.0
4274.13,4274.74,4215.775,4217.425,47153.0
4217.435,4245.21,4216.84,4241.1,39189.0
4241.075,4266.66,4230.845,4259.115,36520.0
4259.19,4260.835,4243.84,4248.98,29051.0
4248.95,4259.455,4240.325,4242.655,25382.0
4242.625,4249.37,4231.065,4248.485,23626.0
4248.625,4259.38,4245.96,4255.77,16347.0
4255.755,4256.675,4236.685,4237.63,19215.0
4237.635,4245.19,4225.465,4234.185,22810.0
4233.955,4239.655,4214.835,4215.13,21001.0
4215.115,4221.7,4205.665,4208.715,30587.0
4208.725,4220.925,4200.53,4205.12,27181.0
4205.24,4209.61,4185.91,4207.1,30844.0
4207.09,4214.615,4199.175,4200.975,23448.0
4200.945,4228.69,4196.62,4222.535,19435.0
4222.545,4226.705,4216.99,4221.01,17331.0
4221.07,4241.965,4218.05,4233.46,20182.0
4233.435,4244.915,4231.165,4244.825,14876.0
4244.85,4244.955,4234.415,4234.595,11318.0
4234.64,4242.47,4232.255,4235.77,11049.0
4235.82,4238.225,4222.855,4224.215,13019.0
4224.27,4225.475,4212.54,4216.685,17350.0
4216.88,4229.305,4216.85,4221.995,12690.0
4221.995,4231.82,4218.605,4226.23,16924.0
4226.18,4234.65,4220.37,4232.57,13951.0
4232.555,4246.8,4231.76,4246.09,12065.0
4246.175,4248.775,4242.915,4247.59,9397.0
4247.46,4255.31,4244.4,4253.975,5718.0
4267.075,4268.27,4251.6,4259.43,6636.0
4259.255,4268.25,4255.25,4260.12,5580.0
4259.955,4260.15,4245.345,4257.325,6205.0
4257.26,4262.47,4253.89,4256.06,4713.0
4255.99,4256.455,4242.97,4244.08,5130.0
4244.075,4249.31,4239.48,4247.6,5703.0
4247.575,4248.33,4243.515,4245.75,2585.0
4245.695,4246.68,4233.465,4238.115,8944.0
4238.11,4242.93,4224.19,4225.15,15752.0
4225.17,4236.42,4219.115,4222.81,15326.0
4222.73,4244.205,4220.865,4240.975,11914.0
4240.975,4250.95,4239.11,4249.425,13856.0
4249.36,4255.735,4229.325,4255.465,23409.0
4255.38,4264.975,4248.355,4262.94,13390.0
4262.95,4266.51,4256.065,4266.275,13591.0
4266.33,4269.12,4258.765,4262.445,7915.0
4262.5,4265.525,4258.695,4262.675,7952.0
4262.645,4267.21,4260.005,4266.85,4968.0
4266.63,4271.285,4260.71,4260.84,9377.0
4260.82,4262.29,4253.33,4255.61,10467.0
4255.615,4259.66,4251.96,4253.57,10061.0
4253.58,4262.63,4252.1,4254.8,8284.0
4254.765,4257.155,4248.775,4255.02,6848.0
4254.995,4265.295,4254.385,4264.72,7061.0
4264.69,4267.29,4260.375,4261.875,7640.0
4261.85,4265.135,4260.775,4264.54,5879.0
4264.57,4268.285,4262.495,4266.705,5840.0
4266.7,4268.03,4264.955,4266.15,4588.0
4266.37,4266.815,4258.88,4261.83,7647.0
4261.85,4263.455,4247.285,4257.285,9440.0
4257.29,4260.685,4250.03,4255.065,12515.0
4255.075,4255.79,4239.675,4240.1,12958.0
4240.21,4244.805,4231.295,4243.83,15844.0
4243.815,4245.795,4225.92,4226.55,14162.0
4226.575,4240.9,4221.205,4234.05,13772.0
4234.03,4237.52,4230.415,4236.295,9946.0
4236.265,4257.34,4234.65,4254.89,10645.0
